Id;label;wikidata;date of birth;date of death;place of birth;place of death;occupation;educated at;gender;wikipedia;type
p_3294;Watter, Josef;Q23006586;18.10.1838;18.08.1913;Regensburg;Munich;"painter;illustrator";Academy of Fine Arts, Munich;male;https://de.wikipedia.org/wiki/Joseph_Watter;person
p_3295;Wauters, Emile Charles;Q466319;19.11.1846;11.12.1933;Brussels metropolitan area;Paris;painter;Académie royale des Beaux-Arts;male;https://en.wikipedia.org/wiki/Emile_Wauters;person
p_3296;Weber, Anton;;;;;;;;male;;person
p_3297;Weber, Ella;;;;;;;;female;;person
p_3298;Weber, F.;;;;;;;;unknown;;person
p_3299;Weber, Franz Xaver;Q52155056;25.03.1829;28.12.1887;;Munich;painter;;male;;person
p_3300;Weber, Heinrich;Q23038867;01.01.1839;01.01.1913;Duderstadt;;painter;;male;https://de.wikipedia.org/wiki/Heinrich_Weber_(Maler,_1839);person
p_3301;Weber, Otto;Q3357854;01.01.1832;23.12.1888;Berlin;London;"painter;printmaker";;male;https://en.wikipedia.org/wiki/Otto_Weber_(painter);person
p_3302;Weber, Paul;Q1280976;19.01.1823;12.10.1916;Darmstadt;Munich;"painter;entomologist";;male;https://en.wikipedia.org/wiki/Paul_Weber_(artist);person
p_3303;Weber, Rudolf;;;;;;;;male;;person
p_3304;Weber, Theodor;Q2418454;11.05.1838;01.03.1907;Leipzig;Paris;"artist;painter";;male;https://de.wikipedia.org/wiki/Theodor_Alexander_Weber;person
p_3305;Weber, Therese;Q55137345;01.01.1813;28.12.1875;Nymphenburg;Munich;painter;;female;;person
p_3306;Weddung, Fr.;;;;;;;;unknown;;person
p_3307;Wedekind, Elisabeth;;;;;;;;female;;person
p_3308;Weeber, Eduard von;Q26218393;01.01.1834;07.08.1891;Vienna;Vienna;painter;;male;;person
p_3309;Weeks, Edwin Lord;Q3735411;01.01.1849;17.11.1903;Boston;Paris;painter;;male;https://en.wikipedia.org/wiki/Edwin_Lord_Weeks;person
p_3310;Weernle, W.;;;;;;;;unknown;;person
p_3311;Weeser-Krell, Jacob;;;;;;;;male;;person
p_3312;Wegener, Ernst;;;;;;;;male;;person
p_3313;Wegmann, Bertha;Q827752;16.12.1847;22.02.1926;Soglio;Copenhagen;painter;;female;https://en.wikipedia.org/wiki/Bertha_Wegmann;person
p_3314;Wehl, Bella;;;;;;;;female;;person
p_3316;Wehler, August;;;;;;;;male;;person
p_3317;Weichberger, Eduard;Q1290315;05.03.1843;13.08.1913;Krauthausen;Weimar;painter;;male;https://en.wikipedia.org/wiki/Eduard_Weichberger;person
p_3318;Weigand, Konrad;Q49818538;12.12.1842;03.12.1897;Nuremberg;Munich;"illustrator;history painter;fresco painter;painter";Academy of Fine Arts, Munich;male;https://de.wikipedia.org/wiki/Konrad_Weigand;person
p_3319;Weigl, Robert;Q15842746;16.10.1851;27.12.1902;;Vienna;sculptor;;male;https://de.wikipedia.org/wiki/Robert_Weigl;person
p_3320;Weiland, Gadso;;;;;;;;male;;person
p_3321;Weinberger, Anton;;;;;;;;male;;person
p_3322;Weinberger, Franziska;;;;;;;;female;;person
p_3323;Weirich, Ignaz;Q52155537;22.07.1856;01.12.1916;Fukov;Vienna;"sculptor;wood carver";;male;;person
p_3324;Weiser, C.;Q57332473;;;;;researcher;;male;;person
p_3325;Weiser, Joseph Emanuel;Q1706917;10.05.1847;16.04.1911;Paczków;Munich;painter;;male;https://de.wikipedia.org/wiki/Joseph_Emanuel_Weiser;person
p_3326;Weishaupt, Viktor;Q2524434;06.03.1848;23.02.1905;Munich;Karlsruhe;"painter;university teacher";;male;https://de.wikipedia.org/wiki/Viktor_Wei%C3%9Fhaupt;person
p_3327;Weiss;;;;;;;;unknown;;person
p_3328;Weiss, Wilhelm;;;;;;;;male;;person
p_3329;Weissenberger, Franz;;;;;;;;male;;person
p_3330;Weissenberger, J.;;;;;;;;unknown;;person
p_3331;Weisser, Wilhelm;Q94888437;07.09.1864;21.01.1941;Marbach am Neckar;Degerloch;"teacher;pedagogue;drawer;artist";;male;;person
p_3332;Weisswasser, Adalbert;Q95297953;01.01.1866;;;;;;male;;person
p_3333;Weisz, Adolf;;;;;;;;male;;person
p_3334;Weitmann, Joseph;;;;;;;;male;;person
p_3335;Weitmann, Mina;;;;;;;;female;;person
p_3336;Weix, Richard;;;;;;;;male;;person
p_3337;Weixlgärtner, Johann;;;;;;;;male;;person
p_3338;Welti, Albert;Q690693;18.02.1862;07.06.1912;Zürich;Bern;"painter;engraver;etcher;graphic artist";Academy of Fine Arts, Munich;male;https://en.wikipedia.org/wiki/Albert_Welti;person
p_3339;Wenck, Ernst;Q1360562;18.03.1865;23.01.1929;Rzepin;Berlin;sculptor;"Unterrichtsanstalt des Kunstgewerbemuseums Berlin;Berliner Akademie der Künste";male;https://de.wikipedia.org/wiki/Ernst_Wenck;person
p_3340;Wenglein, Josef;Q1708226;05.10.1845;18.11.1919;Munich;Bad Tölz;"painter;university teacher";;male;https://en.wikipedia.org/wiki/Joseph_Wenglein;person
p_3341;Wening-Ingenheim, Marie von;;;;;;;;female;;person
p_3342;Wenk, Albert;Q18507713;22.02.1863;08.11.1934;Bühl;Munich;painter;;male;https://de.wikipedia.org/wiki/Albert_Wenk;person
p_3343;Wentscher, Julius d. Ä.;Q26761818;27.11.1842;06.11.1918;Grudzi?dz;Berlin;painter;Art Academy Königsberg;male;https://de.wikipedia.org/wiki/Julius_Wentscher_senior;person
p_3344;Werner, Adolf;;;;;;;;male;;person
p_3345;Werner, Anton von;Q77324;09.05.1843;04.01.1915;Frankfurt (Oder);Berlin;painter;"Prussian Academy of Arts;Berliner Akademie der Künste;Academy of Fine Arts Karlsruhe";male;https://en.wikipedia.org/wiki/Anton_von_Werner;person
p_3346;Werner, Carl;Q858511;04.10.1808;10.01.1894;Weimar;Leipzig;"painter;university teacher";"Academy of Fine Arts Leipzig;Leipzig University";male;https://en.wikipedia.org/wiki/Carl_Werner;person
p_3347;Werner, Hermann;Q23889089;25.01.1816;05.02.1905;Samswegen;Düsseldorf;painter;"Kunstakademie Düsseldorf;Berliner Akademie der Künste";male;https://de.wikipedia.org/wiki/Hermann_Werner;person
p_3348;Wertheimer, Gustav;Q19917548;28.01.1847;24.08.1902;Vienna;Paris;painter;Academy of Fine Arts, Munich;male;https://de.wikipedia.org/wiki/Gustav_Wertheimer;person
p_3349;Werthner, August;;;;;;;;male;;person
p_3350;Wessel, Ludwig;Q109334991;29.06.1856;01.07.1926;Düsseldorf;;painter;Kunstakademie Düsseldorf;male;;person
p_3351;Wessely, Anton;;;;;;;;male;;person
p_537;Covi, Cesare;;;;;;;;male;;person
p_3353;Westphalen, August;Q94899545;01.01.1864;01.01.1957;;;;Berliner Akademie der Künste;male;;person
p_3354;Westry, Carlo;;;;;;;;male;;person
p_3355;Wetherhead;;;;;;;;unknown;;person
p_3356;Weyden, Harry van der;Q21466732;08.09.1868;23.09.1952;Boston;London;painter;Slade School of Fine Art;male;https://en.wikipedia.org/wiki/Harry_van_der_Weyden;person
p_3357;Weyr, Rudolf;Q876804;22.03.1847;30.10.1914;Vienna;Vienna;sculptor;;male;https://en.wikipedia.org/wiki/Rudolf_Weyr;person
p_1798;Liljefors, Bruno;Q730008;14.05.1860;18.12.1939;Uppsala Cathedral Assembly;Uppsala Cathedral Assembly;"painter;cartoonist;comics artist";;male;https://en.wikipedia.org/wiki/Bruno_Liljefors;person
p_3359;Whympez, J. W.;;;;;;;;unknown;;person
p_3436;Ximenes, Ettore;Q1368887;11.04.1855;20.12.1926;Palermo;Rome;"sculptor;painter;teacher;scenographer";;male;https://en.wikipedia.org/wiki/Ettore_Ximenes;person
p_3467;Ziegler, Walter;Q2546856;23.03.1859;17.06.1932;Železná Ruda;Schloss Wanghausen;"painter;author;illustrator;non-fiction writer";;male;https://de.wikipedia.org/wiki/Walter_Ziegler_(K%C3%BCnstler);person
p_3361;Wichera, Raimund von;Q27987178;18.08.1862;01.01.1925;Frenštát pod Radhošt?m;Vienna;painter;;male;https://de.wikipedia.org/wiki/Raimund_von_Wichera;person
p_3362;Wichgraf, Fritz;Q95291743;09.05.1853;;;;"lepidopterist;painter";;male;https://en.wikipedia.org/wiki/Fritz_Ludwig_Otto_Wichgraf;person
p_3363;Widlizka, Leopold;Q17496483;14.11.1870;01.01.1940;Vienna;;painter;;male;https://de.wikipedia.org/wiki/Leopold_Widlizka;person
p_3364;Wielandt, Manuel;Q25918203;20.12.1863;11.05.1922;Löwenstein;Munich;"painter;etcher;graphic artist";;male;;person
p_3365;Wielemans, Alexander von;Q1246559;04.02.1843;07.10.1911;Vienna;Dornbach;architect;;male;https://de.wikipedia.org/wiki/Alexander_Wielemans_von_Monteforte;person
p_3366;Wiener, Josef Ritter von;;;;;;;;male;;person
p_3367;Wiese, Max;Q1787094;01.08.1846;24.06.1925;Gda?sk;Neuruppin;sculptor;Berliner Akademie der Künste;male;https://de.wikipedia.org/wiki/Max_Wiese;person
p_3368;Wiesenthal, Franz;Q30302610;25.05.1856;01.01.1938;Topo??ianky;Vienna;painter;;male;;person
p_3369;Wiesinger-Florian, Olga;;;;;;;;female;;person
p_3370;Wiest, Lorenz;;;;;;;;male;;person
p_3371;Wilberg;;;;;;;;unknown;;person
p_3372;Wilberg, Christian;Q876710;20.11.1839;06.03.1882;Havelberg;Paris;painter;;male;https://en.wikipedia.org/wiki/Christian_Wilberg;person
p_3373;Wilberg, Martin;Q104841595;01.01.1853;01.01.1936;Havelberg;Klein Glienicke;painter;"Weimar Saxon-Grand Ducal Art School;Berliner Akademie der Künste";male;;person
p_3375;Wildbrandt, Ernst;;;;;;;;male;;person
p_3376;Wildtödter, Adam;;;;;;;;male;;person
p_3377;Wilhelmson, Karl;;;;;;;;male;;person
p_3378;Wille, Clara von;Q20926498;01.01.1838;15.03.1883;Düsseldorf;Düsseldorf;painter;;female;https://en.wikipedia.org/wiki/Clara_von_Wille;person
p_3379;Wille, Fritz von;Q1469171;21.04.1860;16.02.1941;Weimar;Düsseldorf;painter;Kunstakademie Düsseldorf;male;https://en.wikipedia.org/wiki/Fritz_von_Wille;person
p_3380;Willems, A.;;;;;;;;unknown;;person
p_3381;Willens, F.;;;;;;;;unknown;;person
p_3382;Willich, Cäsar;Q19283283;01.01.1825;01.01.1886;Frankenthal;Munich;painter;Academy of Arts, Berlin;male;https://de.wikipedia.org/wiki/C%C3%A4sar_Willich;person
p_3383;Willmann, Eduard;Q21455792;22.11.1820;11.11.1877;Karlsruhe;Karlsruhe;"painter;engraver;printmaker";;male;;person
p_3384;Willroider, Josef;Q1706051;16.06.1838;12.06.1915;Villach;Munich;"painter;landscape painter";;male;https://de.wikipedia.org/wiki/Josef_Willroider;person
p_3385;Willroider, Ludwig;Q89623;11.01.1845;22.05.1910;Villach;Bernried am Starnberger See;"painter;landscape painter";;male;https://en.wikipedia.org/wiki/Ludwig_Willroider;person
p_3386;Wilms, Josef;Q18626632;01.08.1814;28.10.1892;Düsseldorf;Düsseldorf;painter;Kunstakademie Düsseldorf;male;https://de.wikipedia.org/wiki/Joseph_Wilms;person
p_3387;Wilt, Hans;Q27805728;29.03.1867;29.03.1917;Vienna;Vienna;"painter;artist";;male;https://de.wikipedia.org/wiki/Hans_Wilt;person
p_3388;Wimmer, Konrad;Q52155308;12.01.1844;26.11.1905;Munich;Munich;painter;"Academy of Fine Arts Vienna;Kunstakademie Düsseldorf";male;https://de.wikipedia.org/wiki/Conrad_Wimmer;person
p_3389;Wimmer, Rudolf;;;;;;;;male;;person
p_3390;Wind, Josef;Q94914304;01.01.1864;01.01.1898;Munich;;"artist;sculptor";;male;;person
p_3391;Winder, Artur;;;;;;;;male;;person
p_3392;Winder, Rudolf;;;;;;;;male;;person
p_3393;Windmaier, Anton;Q18511834;04.04.1840;13.01.1896;Pfarrkirchen;Munich;"landscape painter;painter";;male;;person
p_3394;Winkler, Georg;;;;;;;;male;;person
p_3395;Winkler, Olof;Q52155295;29.01.1843;26.09.1895;Zschopenthal;Dresden;painter;;male;https://de.wikipedia.org/wiki/Olof_Winkler;person
p_3396;Winterfeld, F. von;;;;;;;;unknown;;person
p_3397;Winterfeldt, Friedrich Wilhelm von;Q20182803;23.08.1830;16.06.1893;Dinslaken;Düsseldorf;painter;;male;https://de.wikipedia.org/wiki/Friedrich_Wilhelm_von_Winterfeldt;person
p_3398;Winterhalter, Franz;Q168659;20.04.1805;08.07.1873;Menzenschwand;Frankfurt am Main;"painter;lithographer;drawer";;male;https://en.wikipedia.org/wiki/Franz_Xaver_Winterhalter;person
p_3399;Wirkner, Wenzel;Q47542487;25.02.1864;10.02.1947;Karlovy Vary;Passau;painter;Academy of Fine Arts, Munich;male;https://de.wikipedia.org/wiki/Wenzel_Wirkner;person
p_3400;Wirth, Anna Marie;Q94738729;16.05.1846;01.01.1922;Saint Petersburg;;painter;;female;;person
p_3401;Wirth, Th.;;;;;;;;unknown;;person
p_3402;Wischniowsky, Josef;Q52148455;25.06.1856;14.01.1926;P?íbor;Niederndorf;"pastellist;painter";;male;https://de.wikipedia.org/wiki/Josef_Wischniowsky;person
p_3403;Wisinger-Florian, Olga;Q275513;01.11.1844;27.02.1926;Vienna;Grafenegg;painter;;female;https://en.wikipedia.org/wiki/Olga_Wisinger-Florian;person
p_3404;Wismajr, Josef;;;;;;;;male;;person
p_3405;Wittau, Wilh.;;;;;;;;unknown;;person
p_3406;Wittig, Hermann;Q21172212;31.12.1819;28.03.1891;;;sculptor;;male;;person
p_3407;Witting, Walter;Q2547505;21.09.1864;21.04.1940;Dresden;Dresden;painter;Kreuzschule;male;https://de.wikipedia.org/wiki/Walther_Witting;person
p_3408;Wodzinowski, Vincenz;;;;;;;;male;;person
p_3409;Woernle, Wilhelm;Q15854563;23.01.1849;01.01.1916;Stuttgart;Vienna;"etcher;watercolorist";;male;https://de.wikipedia.org/wiki/Wilhelm_Woernle;person
p_3410;Wohle, Johannes R.;;;;;;;;male;;person
p_3411;Wohlers, E.;;;;;;;;unknown;;person
p_3412;Wojtowicz, Peter;Q94693707;10.06.1862;;;;sculptor;;male;;person
p_3413;Wokos, Nicolaus;;;;;;;;male;;person
p_3414;Wolf, Adolf;;;;;;;;male;;person
p_3415;Wolf, Georg;Q1443662;03.01.1858;30.09.1930;San Francisco;Berlin;sculptor;;male;https://de.wikipedia.org/wiki/Georg_Wolf_(Bildhauer);person
p_3416;Wolf, M.;;;;;;;;unknown;;person
p_3417;Wolf, Raimund Anton;Q52148494;15.03.1865;09.09.1924;Chernivtsi;Vienna;"etcher;painter";Academy of Fine Arts, Prague;male;https://fr.wikipedia.org/wiki/Raimund_Anton_Wolf;person
p_3418;Wolf, Victorine;;;;;;;;female;;person
p_3419;Wolf-Thorn, Julie;Q272713;08.01.1864;29.12.1944;Toru?;Theresienstadt concentration camp;painter;"Académie Julian;Académie Colarossi";female;https://en.wikipedia.org/wiki/Julie_Wolfthorn;person
p_3421;Woltae, Berthold;;;;;;;;male;;person
p_3422;Wood, L. J.;Q21453938;01.01.1813;01.01.1901;London;;painter;;male;;person
p_3423;Wopfner, Josef;Q16319565;19.03.1843;22.07.1927;Schwaz;Munich;painter;;male;https://de.wikipedia.org/wiki/Joseph_Wopfner;person
p_3425;Wosmik, Vincenz;;;;;;;;male;;person
p_3426;Wostry, Carlo;Q1042555;18.02.1865;10.03.1943;Trieste;Trieste;"graphic designer;painter;medalist";;male;https://en.wikipedia.org/wiki/Carlo_Wostry;person
p_3428;Wünnenberg, Carl;Q16061118;10.11.1850;11.02.1929;Uerdingen;Kassel;"painter;university teacher";Kunstakademie Düsseldorf;male;https://de.wikipedia.org/wiki/Carl_W%C3%BCnnenberg;person
p_3429;Wunsch, M.;Q55127661;01.01.1862;01.01.1898;Weinhaus;Merano;painter;;female;https://de.wikipedia.org/wiki/Marie_Wunsch;person
p_3430;Wurzel, Ludwig;;;;;;;;male;;person
p_3431;Wüst, Alexander;;;;;;;;male;;person
p_3432;Wüst, Ferdinand;Q95242869;01.01.1845;01.01.1908;;;"lithographer;graphic artist";;male;;person
p_3433;Wyllie, W. M.;;;;;;;;unknown;;person
p_3434;Wysmuller, Jan Hillebrand;Q2405637;13.02.1855;23.05.1925;Amsterdam;Amsterdam;painter;"Académie royale des Beaux-Arts;Royal Academy of Art";male;https://en.wikipedia.org/wiki/Jan_Hillebrand_Wijsmuller;person
p_3435;Wywiorsky, M. G.;;;;;;;;unknown;;person
p_3437;Xylander, Wilhelm Ferdinand;Q12341562;01.04.1840;15.10.1913;Copenhagen;Frederiksberg;painter;Royal Danish Academy of Fine Arts;male;;person
p_3438;Yenny;;;;;;;;unknown;;person
p_3439;Young, Ed.;;;;;;;;unknown;;person
p_3440;Youngman, A. M.;;;;;;;;unknown;;person
p_3441;Zach, Camilla;Q19205729;13.03.1859;01.01.1951;Brunswick;;painter;;female;https://de.wikipedia.org/wiki/Camilla_Zach-Dorn;person
p_3442;Zádnik, Karl;Q61779001;18.07.1847;26.12.1923;Velká Byst?ice;Buchlovice;"painter;illustrator";;male;;person
p_3443;Zadow, Fritz;Q14544352;14.05.1862;30.11.1926;Nuremberg;Nuremberg;sculptor;;male;https://de.wikipedia.org/wiki/Fritz_Zadow;person
p_3444;Zafaurek, Gustav;Q20809672;01.01.1841;01.01.1908;Vienna;Vienna;painter;;male;;person
p_3445;Zahn, Friedrich;;;;;;;;male;;person
p_3446;Zahradnik, Franz;;;;;;;;male;;person
p_3447;Zajaczkowska, Marie;Q95196283;11.07.1856;21.09.1932;Brno;Vienna;"artist;painter";;female;;person
p_3448;Zajc, Ivan;Q380547;03.08.1832;16.12.1914;Rijeka;Zagreb;"conductor;academic musician;composer;musicologist;music teacher;teacher";Milan Conservatory;male;https://en.wikipedia.org/wiki/Ivan_Zajc;person
p_3449;Zala, Georg;Q1412966;16.04.1858;31.07.1937;Lendava;Budapest;sculptor;;male;https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Zala_(sculptor);person
p_3450;Zamacois, Eduard;Q3750944;02.07.1841;12.01.1871;Bilbao;Madrid;painter;Real Academia de Bellas Artes de San Fernando;male;https://en.wikipedia.org/wiki/Eduardo_Zamacois_y_Zabala;person
p_3451;Zamboni, Felix von;;;;;;;;male;;person
p_3452;Zanetti-Zilla, Vettore;Q4015193;21.03.1864;06.02.1946;Venice;Milan;painter;;male;https://en.wikipedia.org/wiki/Vittore_Zanetti_Zilla;person
p_3453;Zangrando, Giovanni;Q27140348;01.01.1867;15.09.1941;Trieste;Trieste;painter;;male;https://de.wikipedia.org/wiki/Giovanni_Zangrando;person
p_3454;Zasche, Theo;Q15845280;18.10.1862;15.11.1922;Vienna;Vienna;"painter;filmmaker;caricaturist;porcelain painter";;male;https://de.wikipedia.org/wiki/Theo_Zasche;person
p_3455;Zawiejski, Jan;Q545714;20.06.1854;09.09.1922;Kraków;Kraków;"architect;restorer";TU Wien;male;https://en.wikipedia.org/wiki/Jan_Zawiejski;person
p_3456;Zdrasila, Adolf;Q8182598;08.12.1868;23.05.1942;Poruba;Opava;"painter;graphic artist";;male;;person
p_3457;Zeitlin, Alexander;Q21556602;01.01.1872;01.01.1946;;;sculptor;;male;https://en.wikipedia.org/wiki/Alexandre_Zeitlin;person
p_3458;Zelezny, Franz;Q12312222;06.08.1866;01.01.1932;Vienna;;"university teacher;sculptor";;male;https://de.wikipedia.org/wiki/Franz_Zelezny;person
p_3459;Zenischek, Fr.;;;;;;;;unknown;;person
p_3460;Ženišek, Franz;Q2566174;25.05.1849;15.11.1916;Prague;Prague;"painter;pedagogue;teacher;drawer";;male;https://en.wikipedia.org/wiki/Franti%C5%A1ek_%C5%BDen%C3%AD%C5%A1ek;person
p_3461;Ženišek, Josef;Q43140437;04.09.1855;29.11.1944;Prague;Prague;"artist;painter";;male;;person
p_3464;Zezzos, Alessandro;Q16058896;12.02.1848;01.01.1914;Venice;Vittorio Veneto;painter;;male;https://en.wikipedia.org/wiki/Alessandro_Zezzos;person
p_3462;Zetsche, Eduard;Q22083360;21.12.1844;26.04.1927;Vienna;Vienna;"painter;writer;illustrator";;male;https://de.wikipedia.org/wiki/Eduard_Zetsche;person
p_3463;Zewy, Carl;Q26266145;21.04.1855;20.06.1929;Vienna;Vienna;painter;;male;https://de.wikipedia.org/wiki/Carl_Zewy;person
p_3465;Zickendraht, Bernhard;Q27919274;14.04.1854;25.04.1937;Bad Hersfeld;Berlin;painter;;male;https://de.wikipedia.org/wiki/Bernhard_Zickendraht;person
p_3466;Ziegler, Theodor;Q104630077;01.01.1830;04.12.1914;Berlin;;"artist;painter";;male;https://de.wikipedia.org/wiki/Theodor_Ziegler_(Maler);person
p_3468;Ziem, F.;;;;;;;;unknown;;person
p_3469;Ziermann, Carl;Q22669648;18.08.1850;14.02.1881;Saalfeld;Bad Berka;painter;;male;https://de.wikipedia.org/wiki/Carl_Ziermann;person
p_3470;Zilzer, Anton;Q4776072;20.09.1860;14.11.1921;Pest;Budapest;painter;Academy of Fine Arts, Munich;male;https://en.wikipedia.org/wiki/Anton_Zilzer;person
p_3475;Zimmermann, Franz;Q1449826;20.11.1864;09.01.1956;Linz;Vienna;painter;;male;https://de.wikipedia.org/wiki/Franz_Zimmermann_(Maler);person
p_3471;Zimmer, Wilhelm;Q1722241;16.04.1853;20.12.1937;Apolda;Moritzburg;painter;Weimar Saxon-Grand Ducal Art School;male;https://de.wikipedia.org/wiki/Wilhelm_Zimmer;person
p_3472;Zimmermann, Albert;Q872079;20.09.1808;18.10.1888;Zittau;Munich;"painter;university teacher";Academy of Fine Arts, Munich;male;https://en.wikipedia.org/wiki/Albert_Zimmermann;person
p_3473;Zimmermann, Emil Johannes;Q1337054;31.07.1858;09.12.1898;Kassel;Kassel;painter;Kunstakademie Düsseldorf;male;https://de.wikipedia.org/wiki/Emil_Zimmermann_(Maler);person
p_3474;Zimmermann, Ernst;Q1360732;24.04.1852;15.11.1901;Munich;Munich;painter;;male;https://de.wikipedia.org/wiki/Ernst_Zimmermann_(Maler);person
p_3476;Zimmermann, Max;Q1750618;07.07.1811;29.12.1878;Zittau;Munich;"painter;lithographer";;male;https://en.wikipedia.org/wiki/Max_Zimmermann;person
p_3477;Zinsler, Carl Anselm;;;;;;;;male;;person
p_3478;Zöbl, Georg;;;;;;;;male;;person
p_3479;Zoff, Alfred;Q1310271;11.12.1852;12.08.1927;Graz;Graz;painter;Academy of Fine Arts Vienna;male;https://en.wikipedia.org/wiki/Alfred_Zoff;person
p_3480;Zonaro, Fausto;Q1398809;18.09.1854;19.07.1929;Masi;Sanremo;painter;Academy of Fine Arts, Verona;male;https://en.wikipedia.org/wiki/Fausto_Zonaro;person
p_3481;Zorn, Gustav;Q23829552;16.03.1845;01.01.1893;Milan;Bordighera;painter;;male;;person
p_3482;Zoula, Gustav;Q20428354;09.08.1871;04.08.1915;Prague;Prague;sculptor;Academy of Fine Arts, Prague;male;;person
p_3483;Zschimmer, Emil;Q27778994;14.09.1842;23.01.1917;Bad Schmiedeberg;Bad Schmiedeberg;"landscape painter;painter";Weimar Saxon-Grand Ducal Art School;male;https://en.wikipedia.org/wiki/Emil_Zschimmer;person
p_3484;Zubriczky, Lorand;;;;;;;;male;;person
p_3485;Zügel, Heinrich;Q602549;22.10.1850;30.01.1941;Murrhardt;Munich;"painter;university teacher;teacher";Stuttgart State Academy of Art and Design;male;https://en.wikipedia.org/wiki/Heinrich_von_Z%C3%BCgel;person
p_3486;Zumbusch, Caspar von;Q268977;23.11.1830;27.09.1915;Herzebrock;Rimsting;"sculptor;university teacher;politician";;male;https://en.wikipedia.org/wiki/Kaspar_von_Zumbusch;person
p_3487;Zumbusch, Ludwig von;Q1119459;17.07.1861;28.02.1927;Munich;Munich;"artist;illustrator;university teacher;graphic artist";;male;https://de.wikipedia.org/wiki/Ludwig_von_Zumbusch;person
p_3488;Zürcher, Max;Q94854284;01.01.1868;01.01.1926;;;"architect;painter";;male;;person
